question	1	What is internal benchmarking and external benchmarking? How is benchmarking related to quality management? What are all three defined levels of benchmark? What is the difference between a benchmark and a standard? What is the difference between benchmarks and objectives? What is benchmarking in procurement? What is an example of benchmarking? What is benchmarking in simple terms? What is benchmarking used for? How do you implement benchmarking? What do you mean by benchmarking? What are the four types of benchmarking? Why is external benchmarking important? How do you create a benchmark?
question	2	Is it OK to do push ups every day? When should I take bodybuilding supplements? What should I do for bodybuilding? How can a skinny guy build muscle fast? What can I take for maximum muscle growth? Which supplements should I take for bodybuilding? Is a 30 minute workout enough to build muscle? How long should a workout be bodybuilding? Does creatine cause hair loss? Can I start bodybuilding at 40? How can I build muscle fast? Is rice good for bodybuilding? What is the best time to take protein? How long does it take for muscle growth?
question	3	What are the 3 types of brainstorming? What are the 4 rules of brainstorming? What is another word for brainstorming? What are creative activities for adults? How do you organize brainstorming ideas? Can you brainstorm by yourself? Who is the father of brainstorming? How do you use brainstorming in the classroom? What are brainstorming activities? What is the example of brainstorming? What is the purpose of brainstorming? What is the best way to brainstorm? What does Brainwriting mean? How do you brainstorm?
question	4	How many cigarettes does a chain smoker smoke a day? What age do most smokers die? How do you properly smoke a cigarette? What happens when you smoke for the first time? Can lungs heal after 40 years of smoking? Are you supposed to inhale cigarette smoke? How long does it take to smoke a cigarette? Does being high make you hornier? Is smoking 1 cigarette a week bad for you? Can 1 cigarette give you cancer? Is smoking 4 cigarettes a day bad? Is it OK to smoke 2 cigarettes a day? What is considered chain smoking? Is 1 cigarette a day bad?
question	5	How do I apply for a charitable grant? What is source of funding? What are the three types of capital? What is a funding grant? Where can I get funding for community projects? What is a grant for research? How do you get funding for a charity? What are the types of funding? What are 4 types of grants? What is community grant? What organizations give grants? What are the 5 sources of finance? What is a medical grant? How do researchers get funding?
question	6	How do you dye blonde hair back to brown? Will bleached hair go back to normal? How do I get my natural hair Colour back naturally? How do you use red protein filler when dying hair? Is darker hair dye less damaging? Can you color over bleached hair? What is the safest hair dye? Can I dye my hair brown after bleaching it? Does black hair exist? Does dying your hair brown damage it? Can you use box dye on highlighted hair? Will dying my hair back to brown make it healthier? What is a root blend? Can you put hair color over highlights?
question	7	stop at the scene of an accident hit and run
question	8	How do children learn language? Why students should learn a foreign language? Does learning a foreign language help you get a job? How many languages can a person learn? Is English hard for foreigners to learn? What is the easiest way to learn another language? What is the most common foreign language? How do you master a language? Can duolingo make you fluent? What is the best age for learning a foreign language? What are the advantages of learning a foreign language at an early age? Can you learn a language in your sleep? Why is it difficult to learn foreign language? What is the importance of language?
question	9	Does your lawyer go to mediation with you? What are the disadvantages of mediation? Do both parties have to agree to mediation? How long does mediation usually last? Can a mediator make decisions? How can I be successful in mediation? What is an example of mediation? How do I prepare for mediation? Should you dress up for mediation? What is the success rate of mediation? What happens if mediation doesnt work? What are the 5 steps of mediation? What percentage of cases settled at mediation? Can you bring evidence to mediation?
question	10	What are the 4 types of physical activity? How do I increase my aerobic running capacity? Is 5k aerobic or anaerobic? Can you do cardio aerobic exercise? What happens when you do aerobic exercise? Is running aerobic or anaerobic? Is running an aerobic exercise? What decreases during aerobic exercise? What are 10 benefits of physical activity? What are the 10 best exercises? How much physical activity do adults need? What fuel is used during aerobic exercise? What is the best aerobic exercise? How does aerobic exercise affect muscles?
